"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"GO:0044853" "GO:0044853" "plasma membrane raft" "21/2425" "113/19894" 0.0314372125249208 0.146296047828389 0.115064307280756 "ATP1A2/EHD2/LCP2/SCARB1/LIPE/SORBS1/CAV2/CBL/BVES/PRKAR2A/CDH15/MYOF/ENTPD1/CDH13/DLC1/NOS3/SPRED1/CAVIN4/DAG1/CAV3/FXYD1" 21
"GO:0031594" "GO:0031594" "neuromuscular junction" "15/2425" "74/19894" 0.0317733575637995 0.146900198606657 0.11553948205018 "DLGAP4/MYH9/DNAJC5/SYNGR2/EPHA4/PDZRN3/CDH15/LAMA5/CHRND/APP/SYNC/TUBA1A/LAMB2/CAV3/COLQ" 15
"GO:0016328" "GO:0016328" "lateral plasma membrane" "14/2425" "68/19894" 0.032997352197345 0.151574933964578 0.119216240196859 "ABCC1/DVL1/BVES/ATP6V1B1/GPSM2/ATP1B2/FGF13/NUMA1/TBCD/ATP1B1/ATP1A1/MYO1C/DMD/C1QTNF5" 14
"GO:0043194" "GO:0043194" "axon initial segment" "6/2425" "21/19894" 0.0350529493227568 0.158966241514668 0.125029628157604 "LRRC7/NRCAM/LGI1/BIN1/NFASC/MAP1A" 6
"GO:0097038" "GO:0097038" "perinuclear endoplasmic reticulum" "6/2425" "21/19894" 0.0350529493227568 0.158966241514668 0.125029628157604 "OSBPL7/DGAT2/OSBP/ADAM10/OSBPL1A/PIK3R1" 6
"GO:0097431" "GO:0097431" "mitotic spindle pole" "9/2425" "38/19894" 0.0357115138648837 0.160584985893095 0.126302797893446 "EML1/SMC1A/SMC3/IK/STAG1/GPSM2/CDK5RAP2/NUMA1/SMC6" 9
"GO:0030062" "GO:0030062" "mitochondrial tricarboxylic acid cycle enzyme complex" "4/2425" "11/19894" 0.0358609729733176 0.160584985893095 0.126302797893446 "BCKDHB/IDH3B/BCKDK/SUCLG2" 4
"GO:0016605" "GO:0016605" "PML body" "20/2425" "108/19894" 0.0363073012332431 0.161567490487932 0.127075554316351 "AKAP8L/CHFR/TP53INP2/ATRX/ELF4/EIF3E/SUMO1/PARK7/SLF2/RPA1/MLIP/HMBOX1/MORC3/SMC6/SENP2/CHD3/SIMC1/SP3/BASP1/SATB1" 20
"GO:0098554" "GO:0098554" "cytoplasmic side of endoplasmic reticulum membrane" "5/2425" "16/19894" 0.0369033451935902 0.163199886818859 0.128359461542923 "ITPR3/PKD2/RPL27/RPS26/RPS29" 5
"GO:0000922" "GO:0000922" "spindle pole" "30/2425" "177/19894" 0.0381395144699082 0.167547089127408 0.131778609426051 "CUL3/EML1/RASSF1/SMC1A/NDE1/WDR62/CSPP1/SMC3/UNC119/NEDD9/IK/PPP2CA/CEP104/STAG1/NEK6/GPSM2/TUBGCP6/TPT1/CDK5RAP2/NUMA1/KATNB1/DYNC1LI1/NEK7/DYNC1I1/SMC6/RAD21/PLK3/CEP63/TMEM201/CALM1" 30
"GO:0030120" "GO:0030120" "vesicle coat" "13/2425" "63/19894" 0.0383569881007971 0.167547089127408 0.131778609426051 "CLTCL1/AP1M1/SEC31B/ARCN1/SEC23B/NCALD/CLINT1/SGIP1/SEC24B/SEC24D/COPG2/AP1S2/STON1" 13
"GO:0098636" "GO:0098636" "protein complex involved in cell adhesion" "12/2425" "57/19894" 0.039653324150818 0.172153456069405 0.13540159466133 "TNC/LAMB1/ITGA6/LGALS1/ITGB6/ITGA10/ITGA5/JAM3/TNXB/LAMB2/MMRN2/ITGB3" 12
"GO:0005635" "GO:0005635" "nuclear envelope" "74/2425" "498/19894" 0.0406759534260124 0.174647690380146 0.137363351984385 "OSBPL7/UTP18/RETSAT/SYNE2/TNPO3/IPO5/NUCB2/SREBF1/PCM1/SENP1/ZMPSTE24/ZC3HC1/ITPR3/SUN2/VAPA/ATP1B4/KPNA3/DMPK/FZR1/CASC3/CCND1/GAPDH/FXR1/UNC50/SUMO1/CACYBP/CLCC1/CSE1L/NUP153/PLAAT1/NUP210/XPO4/CDK4/LMO7/SCRN1/BIN1/SDCBP/MYOF/PRICKLE1/GATA6/NPC1/APP/MLIP/SLC22A3/EGFR/MTDH/ITPRIP/PAK1/NUP205/PRICKLE2/SENP2/SHISA5/SUN1/INTS1/MYORG/CENPV/SMAD3/GHDC/BCL2L1/BCL2/BANF1/CDH5/PLCB1/NPIPA1/FAF1/TMEM201/TMEM120A/S100A6/TOR4A/GRK5/IPO7/CLIC1/CPTP/CHMP1B" 74
"GO:0030118" "GO:0030118" "clathrin coat" "11/2425" "51/19894" 0.0407184221953712 0.174647690380146 0.137363351984385 "CLTCL1/AP1M1/EPS15/NCALD/CLINT1/SGIP1/EPS15L1/SYNJ1/AP1S2/KCNQ5/STON1" 11
"GO:0043198" "GO:0043198" "dendritic shaft" "9/2425" "39/19894" 0.0415801325017469 0.17705555866176 0.139257180969924 "ABI3/MPP2/EPHA4/PREX1/APP/HOMER1/MAP1A/INPP5J/FLNA" 9
"GO:0070382" "GO:0070382" "exocytic vesicle" "38/2425" "235/19894" 0.0417771542909771 0.17705555866176 0.139257180969924 "SYN1/SYT13/KIF1B/SYT1/ATP6AP1/RAB7A/RAB10/DNAJC5/RAB3A/SYNGR2/ATP6V1B1/APH1A/COPS5/SYT11/DYSF/BIN1/MYOF/SLC40A1/COPS4/APP/SYPL2/SNAPIN/SLC18B1/RAB3C/BRSK1/DISC1/SEPTIN8/STXBP5/STX3/RAB3IL1/SEMA4C/BCL2L1/BDNF/SEPTIN1/GRIN2A/MME/RAB12/STON1" 38
"GO:0030665" "GO:0030665" "clathrin-coated vesicle membrane" "24/2425" "138/19894" 0.0455784447069763 0.192022796635308 0.151029165892939 "CD9/CD74/SYT1/CLTCL1/ATP6AP1/AP1M1/APOB/DNAJC5/NCALD/RAB3A/TYRP1/CLINT1/WNT5A/SGIP1/LDLR/SYT11/SCARB2/EGFR/DAB2/FZD5/AP1S2/ARC/HLA-DPA1/STON1" 24
"GO:0071013" "GO:0071013" "catalytic step 2 spliceosome" "17/2425" "91/19894" 0.0471750434790257 0.192746489201785 0.151598362293539 "PABPC1/RBM22/HNRNPM/PRPF6/DDX5/PRPF19/BCAS2/HNRNPA2B1/HNRNPR/SNRPN/LSM7/SRRM1/SYNCRIP/PPIL1/SNRNP200/CWC27/SRRM2" 17
"GO:0031092" "GO:0031092" "platelet alpha granule membrane" "5/2425" "17/19894" 0.047186047838291 0.192746489201785 0.151598362293539 "CD9/APLP2/SPARC/ITGB3/PECAM1" 5
"GO:0034518" "GO:0034518" "RNA cap binding complex" "5/2425" "17/19894" 0.047186047838291 0.192746489201785 0.151598362293539 "EIF4B/EIF4E2/NCBP1/EIF4A2/EIF4EBP3" 5
"GO:0098637" "GO:0098637" "protein complex involved in cell-matrix adhesion" "5/2425" "17/19894" 0.047186047838291 0.192746489201785 0.151598362293539 "TNC/LAMB1/TNXB/LAMB2/MMRN2" 5
"GO:0030135" "GO:0030135" "coated vesicle" "49/2425" "317/19894" 0.0473788664240842 0.192746489201785 0.151598362293539 "CD9/CD74/TNK2/SYT1/CLTCL1/ATP6AP1/SREBF1/AP1M1/SEC31B/APOB/ARCN1/DNAJC5/SEC23B/NCALD/RAB3A/TYRP1/DVL1/VWF/CLINT1/WNT5A/AAK1/SGIP1/OCRL/LDLR/SYT11/IER3IP1/KDELR2/ECPAS/ADAM10/SCARB2/USO1/SEC24B/APP/EGFR/SEC24D/DAB2/TMED4/COPG2/FZD5/AP1S2/ARC/HLA-C/HLA-E/RAB12/HLA-A/DENND1B/HLA-DPA1/HLA-B/STON1" 49
"GO:0008021" "GO:0008021" "synaptic vesicle" "35/2425" "216/19894" 0.0478246475211227 0.192746489201785 0.151598362293539 "SYN1/KIF1B/SYT1/ATP6AP1/RAB7A/DNAJC5/RAB3A/SYNGR2/ATP6V1B1/APH1A/COPS5/SYT11/DYSF/BIN1/MYOF/SLC40A1/COPS4/APP/SYPL2/SNAPIN/SLC18B1/RAB3C/BRSK1/DISC1/SEPTIN8/STXBP5/STX3/SEMA4C/BCL2L1/BDNF/SEPTIN1/GRIN2A/MME/RAB12/STON1" 35
"GO:0031209" "GO:0031209" "SCAR complex" "4/2425" "12/19894" 0.0487280450229232 0.192746489201785 0.151598362293539 "NCKAP1/ABI3/ABI2/WASF2" 4
"GO:0071006" "GO:0071006" "U2-type catalytic step 1 spliceosome" "4/2425" "12/19894" 0.0487280450229232 0.192746489201785 0.151598362293539 "RBM22/CASC3/PRPF19/SNRNP200" 4
"GO:0071012" "GO:0071012" "catalytic step 1 spliceosome" "4/2425" "12/19894" 0.0487280450229232 0.192746489201785 0.151598362293539 "RBM22/CASC3/PRPF19/SNRNP200" 4
"GO:1990062" "GO:1990062" "RPAP3/R2TP/prefoldin-like complex" "4/2425" "12/19894" 0.0487280450229232 0.192746489201785 0.151598362293539 "RPAP3/PIH1D1/RUVBL1/DNAAF10" 4
"GO:1990124" "GO:1990124" "messenger ribonucleoprotein complex" "4/2425" "12/19894" 0.0487280450229232 0.192746489201785 0.151598362293539 "YBX1/CPEB4/STAU1/CPEB1" 4
"GO:1902495" "GO:1902495" "transmembrane transporter complex" "66/2425" "444/19894" 0.050398027635232 0.196769895572051 0.154762839213973 "ATP1A2/CACNB1/KCNAB2/CACNA1S/CTTN/FKBP1A/SLC9A1/KCNK6/ATP1B4/DMAC2/CACNG1/CLIC5/PDE4D/SUMO1/KCNQ4/CASQ2/PKD2/PTK2B/KCNJ8/CLCC1/HSPA2/KCNC1/ATP1B2/CACNG6/ANO1/CHRND/SCN7A/LRRC8A/ATP1B1/NDUFS6/KCNMB1/NDUFB11/GRIK4/SCN2B/FXYD4/CACNA1C/KCNE4/PKD1L1/CLIC6/LRRC38/LRRC52/KCNJ3/ATP1A1/STXBP5/HCN1/NDUFB8/CPT1C/CLIC4/KCNS3/TMEM37/KCND3/LRRC8C/SCN4B/ANO6/GRIN2A/KCNJ12/STAC3/KCNQ5/SHISA6/RYR1/ATP2A1/CACNA1H/RYR2/CALM1/CLIC1/FXYD1" 66
"GO:0042470" "GO:0042470" "melanosome" "20/2425" "112/19894" 0.0505742849574233 0.196769895572051 0.154762839213973 "RAB7A/DNAJC5/SLC1A5/TYRP1/YWHAE/CCT4/CTSD/MYH11/SDCBP/STOM/ATP1A1/YWHAZ/TPP1/STX3/BACE2/P4HB/NAP1L1/TRPV2/ANXA6/ITGB3" 20
"GO:0048770" "GO:0048770" "pigment granule" "20/2425" "112/19894" 0.0505742849574233 0.196769895572051 0.154762839213973 "RAB7A/DNAJC5/SLC1A5/TYRP1/YWHAE/CCT4/CTSD/MYH11/SDCBP/STOM/ATP1A1/YWHAZ/TPP1/STX3/BACE2/P4HB/NAP1L1/TRPV2/ANXA6/ITGB3" 20
"GO:0000932" "GO:0000932" "P-body" "18/2425" "100/19894" 0.0573981623305473 0.222105932496466 0.174690059266883 "PSMA4/YBX1/IGF2BP2/APOBEC3F/PUM1/EIF4E2/UBAP2/DIS3L2/LIMD1/RBPMS/PSMC2/ZC3H12A/PSMC3/POLR2G/ZFP36L1/CNOT7/CPEB1/APOBEC3D" 18
"GO:0030132" "GO:0030132" "clathrin coat of coated pit" "5/2425" "18/19894" 0.0589955508245999 0.225832431113522 0.177621013235355 "EPS15/SGIP1/EPS15L1/SYNJ1/STON1" 5
"GO:0035102" "GO:0035102" "PRC1 complex" "5/2425" "18/19894" 0.0589955508245999 0.225832431113522 0.177621013235355 "RNF2/PHC2/BMI1/CBX6/PCGF2" 5
"GO:0030133" "GO:0030133" "transport vesicle" "64/2425" "434/19894" 0.0607478110855541 0.231296478571735 0.181918578651927 "SYN1/SYT13/CD74/KIF1B/SYT1/CLTCL1/ATP6AP1/SREBF1/AP1M1/RAB7A/SEC31B/RAB10/ARCN1/DNAJC5/SEC23B/NCALD/RAB3A/CAV2/SYNGR2/ARFGEF3/ATP6V1B1/APH1A/COPS5/FGFRL1/SYT11/SPX/DYSF/KDELR2/BIN1/MYOF/SLC40A1/COPS4/USO1/SEC24B/APP/SYPL2/SNAPIN/SLC18B1/SEC24D/RAB3C/COPG2/BRSK1/DISC1/SEPTIN8/STXBP5/STX3/RAB3IL1/SEMA4C/SNTB2/BCL2L1/BDNF/SEPTIN1/AP1S2/BGN/GRIN2A/MME/HLA-C/HLA-E/RAB12/HLA-A/C1QTNF5/HLA-DPA1/HLA-B/STON1" 64
"GO:0030867" "GO:0030867" "rough endoplasmic reticulum membrane" "6/2425" "24/19894" 0.0634719467323732 0.235154098419836 0.184952661678523 "SEC61A1/RPL27/ZC3H12A/SRPRA/RPS26/RPS29" 6
"GO:0000792" "GO:0000792" "heterochromatin" "15/2425" "81/19894" 0.0635794609132314 0.235154098419836 0.184952661678523 "FOXC1/TOP2B/ATRX/CHRAC1/NOP53/CBX1/MACROH2A1/RNF2/PHC2/POLE3/H2AZ1/BMI1/CBX6/IKZF1/PCGF2" 15
"GO:0001527" "GO:0001527" "microfibril" "4/2425" "13/19894" 0.0637950701416683 0.235154098419836 0.184952661678523 "LTBP4/FBN3/FBN1/MFAP5" 4
"GO:0016281" "GO:0016281" "eukaryotic translation initiation factor 4F complex" "4/2425" "13/19894" 0.0637950701416683 0.235154098419836 0.184952661678523 "EIF4B/EIF4E2/EIF4A2/EIF4EBP3" 4
"GO:1990907" "GO:1990907" "beta-catenin-TCF complex" "4/2425" "13/19894" 0.0637950701416683 0.235154098419836 0.184952661678523 "TLE4/TLE3/TLE1/LDB1" 4
"GO:0005769" "GO:0005769" "early endosome" "63/2425" "428/19894" 0.0641981715281137 0.235154098419836 0.184952661678523 "EHD2/RABEP1/ADRB1/ATP9A/AP1M1/ZMPSTE24/APOB/EPS15/SIGLEC1/SNX5/KIF16B/SLC5A1/TOM1/EEA1/EHD4/RAPGEF1/VPS29/BLTP3B/PTP4A1/TRAK2/EPHA4/APH1A/CD274/OCRL/MAP2K2/LDLR/RFTN1/PDLIM4/AOC3/ENTREP1/BLOC1S1/DYSF/TMEM127/STAM/ECPAS/TLR4/IFITM3/APP/ACKR3/ANK2/EGFR/DIAPH2/FGD5/ZFYVE9/WASF2/FZD5/RAB31/LDLRAD4/PARM1/RHOD/SPHK1/RABEP2/AP1S2/LITAF/MME/MVB12B/HTT/ARC/RCSD1/HLA-C/HLA-E/HLA-A/HLA-B" 63
"GO:0005795" "GO:0005795" "Golgi stack" "25/2425" "150/19894" 0.0642110545950982 0.235154098419836 0.184952661678523 "ATP2C1/CHPF2/ST6GAL1/LPCAT2/NSFL1C/RASIP1/PITPNM1/GOLPH3/APH1A/OCRL/SULF1/USO1/B4GALNT3/CSGALNACT1/ASAP2/ST3GAL2/B4GALT5/PLK3/FUT1/ZDHHC14/GAL3ST3/ARAP1/SULF2/FUT11/HLA-A" 25
"GO:0099738" "GO:0099738" "cell cortex region" "8/2425" "36/19894" 0.0644031589773428 0.235154098419836 0.184952661678523 "GUCY1B1/CLASP1/PKD2/GPSM2/NUMA1/CLASP2/MYO5B/CTNND1" 8
"GO:0048787" "GO:0048787" "presynaptic active zone membrane" "7/2425" "30/19894" 0.0648229148804472 0.235479160177951 0.185208328229849 "P2RX1/KCNJ8/SYT11/ATP2B2/HCN1/STX3/P2RY1" 7
"GO:0044304" "GO:0044304" "main axon" "13/2425" "68/19894" 0.0652246847920242 0.235735916608737 0.185410271490018 "TNFRSF1B/LRRC7/MYOC/KCNAB2/NRCAM/LGI1/KCNC1/BIN1/THY1/TIAM1/NFASC/MAP1A/DAG1" 13
"GO:0005684" "GO:0005684" "U2-type spliceosomal complex" "17/2425" "95/19894" 0.0663866732563213 0.238723794739903 0.187760287997676 "RBM22/PRPF6/HTATSF1/CASC3/PRPF19/IK/BCAS2/SMU1/SNRPC/SNRPN/LSM7/PRPF4/PPIL1/SNRNP200/CWC27/SRRM2/PRPF39" 17
"GO:0008076" "GO:0008076" "voltage-gated potassium channel complex" "16/2425" "89/19894" 0.07084723256925 0.253483565775407 0.199369096677287 "KCNAB2/CTTN/KCNK6/SUMO1/KCNQ4/KCNJ8/KCNC1/KCNMB1/LRRC38/LRRC52/KCNJ3/HCN1/KCNS3/KCND3/KCNQ5/CALM1" 16
"GO:0031462" "GO:0031462" "Cul2-RING ubiquitin ligase complex" "6/2425" "25/19894" 0.0752575275226212 0.265408639621046 0.208748368241272 "ASB4/ELOB/KLHDC3/ZSWIM4/ZER1/ZYG11B" 6
"GO:0042611" "GO:0042611" "MHC protein complex" "6/2425" "25/19894" 0.0752575275226212 0.265408639621046 0.208748368241272 "CD74/HLA-C/HLA-E/HLA-A/HLA-DPA1/HLA-B" 6
"GO:0005640" "GO:0005640" "nuclear outer membrane" "7/2425" "31/19894" 0.0752985185441732 0.265408639621046 0.208748368241272 "RETSAT/SYNE2/ITPR3/DMPK/SLC22A3/ITPRIP/CPTP" 7
"GO:0005819" "GO:0005819" "spindle" "63/2425" "433/19894" 0.0769209266284238 0.269791624430728 0.212195659664617 "CUL3/EML1/RASSF1/CLTCL1/POLB/SMC1A/NDE1/CLASP1/WDR62/MAPRE3/CTTN/ANAPC5/KIF16B/NUDC/MYH9/TUBB1/CSPP1/SMC3/CBX1/UNC119/PRPF19/NEDD9/PTP4A1/IK/PPP2CA/NR3C1/CEP104/STAG1/PKD2/NEK6/GPSM2/HSPA2/TUBGCP6/TPT1/CDK5RAP2/NUMA1/NUSAP1/CENPE/KATNB1/APP/AKT1/DYNC1LI1/RPS3/EML3/NEK7/DYNC1I1/CCDC117/SMC6/CLASP2/RAD21/GEM/CENPV/CIAO2B/TPPP/PLK3/TUBB6/SGF29/SEPTIN1/CEP63/TMEM201/CCDC69/CALM1/CHMP1B" 63
"GO:0005811" "GO:0005811" "lipid droplet" "18/2425" "104/19894" 0.0783263619512734 0.273374361320131 0.215013542611339 "CLDN11/AIFM2/DGAT2/RAB7A/LIPE/APOB/LPCAT2/HSD3B7/CYB5R3/SYNGR2/PRPF19/PITPNM1/GAPDH/RBP1/RAB3GAP1/ACSL3/AQP7/PLIN5" 18
"GO:0001931" "GO:0001931" "uropod" "4/2425" "14/19894" 0.0809969883623448 0.277258921701872 0.218068814821697 "MYH9/ICAM2/MSN/PIP5K1C" 4
"GO:0031010" "GO:0031010" "ISWI-type complex" "4/2425" "14/19894" 0.0809969883623448 0.277258921701872 0.218068814821697 "SMARCA1/RBBP7/CHRAC1/POLE3" 4
"GO:0034362" "GO:0034362" "low-density lipoprotein particle" "4/2425" "14/19894" 0.0809969883623448 0.277258921701872 0.218068814821697 "APOB/LDLR/SELENOS/PLA2G7" 4
"GO:1990023" "GO:1990023" "mitotic spindle midzone" "4/2425" "14/19894" 0.0809969883623448 0.277258921701872 0.218068814821697 "EML1/CTTN/NUMA1/CENPE" 4
"GO:0012507" "GO:0012507" "ER to Golgi transport vesicle membrane" "12/2425" "64/19894" 0.0838808578154528 0.284396051260011 0.223682287507874 "CD74/SREBF1/SEC31B/SEC23B/USO1/SEC24B/SEC24D/HLA-C/HLA-E/HLA-A/HLA-DPA1/HLA-B" 12
"GO:0060076" "GO:0060076" "excitatory synapse" "12/2425" "64/19894" 0.0838808578154528 0.284396051260011 0.223682287507874 "SYT1/SLC16A7/LRRC4/PALLD/SYT11/HOMER1/ATP2B2/KCNJ3/SHISA6/PPP3R1/PLXNA4/ELFN1" 12
"GO:0070971" "GO:0070971" "endoplasmic reticulum exit site" "7/2425" "32/19894" 0.0867069746350452 0.292584672702143 0.230122776282584 "SEC31B/APOB/SEC23B/TFG/SEC24B/SEC24D/HLA-A" 7
"GO:0019898" "GO:0019898" "extrinsic component of membrane" "28/2425" "177/19894" 0.0890706366860229 0.299142893020983 0.235280927095155 "SYN1/TRIO/GNB5/GNAS/CDH20/PLEKHA4/CDH6/GNAI2/ATP6V1B1/PIK3R3/CNTFR/MCF2L/CDH15/DTNA/BIN1/PPP3CA/CDH13/PIK3R1/KIAA1755/TIAM1/KALRN/STXBP5/DCHS1/JUP/CDH4/CDH5/CTNND1/ARHGEF25" 28
"GO:0032580" "GO:0032580" "Golgi cisterna membrane" "16/2425" "92/19894" 0.089844771339484 0.300326184008041 0.236211605399582 "ATP2C1/CHPF2/ST6GAL1/PITPNM1/GOLPH3/APH1A/B4GALNT3/CSGALNACT1/ASAP2/ST3GAL2/B4GALT5/FUT1/ZDHHC14/GAL3ST3/ARAP1/FUT11" 16
"GO:0000151" "GO:0000151" "ubiquitin ligase complex" "47/2425" "318/19894" 0.09301082699167 0.309456583262005 0.243392818295959 "RHBDD2/ASB4/CUL3/DCUN1D1/KEAP1/ANAPC5/ASB2/STUB1/ELOB/FZR1/DMAC2/CBLL1/UBE4A/KCTD10/FBXL4/CACYBP/KBTBD7/RNF2/KLHDC3/DYRK2/UBAC1/TRAF3/ZSWIM4/PHC2/OS9/LMO7/RNF144B/BARD1/DCAF6/KLHL8/FBXO38/RMND5A/ZER1/ZYG11B/SUGT1/ANAPC16/BMI1/PCMTD1/SPSB1/UBE2N/CBX6/WWP2/ASB12/KLHL41/UBE2V1/FBXO17/PCGF2" 47
"GO:0034705" "GO:0034705" "potassium channel complex" "17/2425" "100/19894" 0.0970315222494399 0.32133229693768 0.252733267254355 "KCNAB2/CTTN/KCNK6/SUMO1/KCNQ4/KCNJ8/KCNC1/KCNMB1/GRIK4/LRRC38/LRRC52/KCNJ3/HCN1/KCNS3/KCND3/KCNQ5/CALM1" 17
"GO:0001650" "GO:0001650" "fibrillar center" "24/2425" "150/19894" 0.0987499862294242 0.324331428975127 0.255092135148976 "PAF1/KLF6/NUAK1/TRAF4/SESN1/EIF3L/NOP56/EEF1D/FBL/NOP53/EXOSC8/COIL/POLR1B/PRMT7/ARHGAP32/METTL5/USO1/NFIC/MTDH/DAB2/JAZF1/APEX2/TAX1BP3/MRPL23" 24
"GO:1990351" "GO:1990351" "transporter complex" "67/2425" "471/19894" 0.0994114123085172 0.324331428975127 0.255092135148976 "ATP1A2/CACNB1/KCNAB2/CACNA1S/CTTN/FKBP1A/SLC9A1/KCNK6/ATP1B4/DMAC2/CACNG1/CLIC5/PDE4D/SUMO1/KCNQ4/CASQ2/PKD2/PTK2B/KCNJ8/CLCC1/HSPA2/KCNC1/ATP1B2/CACNG6/ANO1/CHRND/SCN7A/LRRC8A/ATP1B1/NDUFS6/KCNMB1/NDUFB11/GRIK4/SCN2B/FXYD4/CACNA1C/KCNE4/PKD1L1/CLIC6/LRRC38/LRRC52/KCNJ3/ATP1A1/STXBP5/HCN1/NDUFB8/CPT1C/CLIC4/KCNS3/TMEM37/KCND3/LRRC8C/SCN4B/ANO6/GRIN2A/KCNJ12/STAC3/KCNQ5/SHISA6/RYR1/ATP2A1/CACNA1H/RYR2/CALM1/ATP10A/CLIC1/FXYD1" 67
"GO:0045293" "GO:0045293" "mRNA editing complex" "4/2425" "15/19894" 0.100224151628337 0.324331428975127 0.255092135148976 "CBLL1/APOBEC3F/METTL14/METTL3" 4
"GO:0097470" "GO:0097470" "ribbon synapse" "4/2425" "15/19894" 0.100224151628337 0.324331428975127 0.255092135148976 "DNM1/EGFLAM/DAG1/ATP2A2" 4
"GO:0030658" "GO:0030658" "transport vesicle membrane" "36/2425" "238/19894" 0.100378573326969 0.324331428975127 0.255092135148976 "SYN1/CD74/SYT1/CLTCL1/ATP6AP1/SREBF1/AP1M1/RAB7A/SEC31B/DNAJC5/SEC23B/NCALD/RAB3A/SYNGR2/ARFGEF3/ATP6V1B1/DYSF/BIN1/MYOF/USO1/SEC24B/SYPL2/SNAPIN/SLC18B1/SEC24D/RAB3C/SEPTIN8/SEMA4C/SNTB2/BCL2L1/AP1S2/HLA-C/HLA-E/HLA-A/HLA-DPA1/HLA-B" 36
"GO:0043209" "GO:0043209" "myelin sheath" "9/2425" "46/19894" 0.100670289049864 0.324331428975127 0.255092135148976 "PALS1/ITPR3/CA2/PMP22/EXOC4/TSPAN2/JAM3/BCL2/CALM1" 9
"GO:0098862" "GO:0098862" "cluster of actin-based cell projections" "26/2425" "165/19894" 0.101803352847151 0.326011234254338 0.256413330312401 "SLC4A7/ACTN1/MYL6/ITPR3/TRIOBP/SLC5A1/MYH9/RIPOR2/CLIC5/ACTR3/DOCK4/FLNB/RHOC/PLB1/DCXR/SLC19A1/ADCY6/MME/FLNA/SLC22A5/MYO1C/CAPZA2/PJVK/CLIC1/TWF2/ACTN3" 26
"GO:0032153" "GO:0032153" "cell division site" "13/2425" "73/19894" 0.102268133922054 0.326011234254338 0.256413330312401 "MYLK/NDE1/MYH9/ICAM2/PITPNM1/TUBGCP6/MYH10/RDX/RHOC/PLCD3/SEPTIN8/SEPTIN1/SEPTIN9" 13
"GO:1905368" "GO:1905368" "peptidase complex" "20/2425" "122/19894" 0.10256533212496 0.326011234254338 0.256413330312401 "CFH/UBE3C/PSMA4/PSME4/PSMC5/PSMD8/PIGT/SPCS3/ECPAS/PRICKLE1/SEC11A/PSMB6/PSMC2/PSMC3/PAAF1/SGF29/THBD/RAD23A/PSMB8/PSMB9" 20
"GO:0098644" "GO:0098644" "complex of collagen trimers" "5/2425" "21/19894" 0.103449764884629 0.327361033768249 0.257474970379521 "COL4A4/COL4A2/COL4A1/COL5A2/COL28A1" 5
"GO:0030134" "GO:0030134" "COPII-coated ER to Golgi transport vesicle" "16/2425" "94/19894" 0.104151513024846 0.328123350768541 0.258074545548291 "CD74/SREBF1/SEC31B/SEC23B/IER3IP1/ECPAS/USO1/SEC24B/APP/SEC24D/TMED4/HLA-C/HLA-E/HLA-A/HLA-DPA1/HLA-B" 16
"GO:0000152" "GO:0000152" "nuclear ubiquitin ligase complex" "9/2425" "47/19894" 0.111758292048979 0.348826851555564 0.274358197852691 "ANAPC5/FZR1/RNF2/PHC2/BARD1/ANAPC16/BMI1/CBX6/PCGF2" 9
"GO:1990752" "GO:1990752" "microtubule end" "7/2425" "34/19894" 0.112276000382748 0.348826851555564 0.274358197852691 "CLASP1/MAPRE3/CLIP2/CDK5RAP2/NUMA1/NCKAP5/GAS2L1" 7
"GO:0005641" "GO:0005641" "nuclear envelope lumen" "3/2425" "10/19894" 0.112682831260927 0.348826851555564 0.274358197852691 "CACYBP/PLAAT1/APP" 3
"GO:0031466" "GO:0031466" "Cul5-RING ubiquitin ligase complex" "3/2425" "10/19894" 0.112682831260927 0.348826851555564 0.274358197852691 "ASB4/ELOB/PCMTD1" 3
"GO:0030669" "GO:0030669" "clathrin-coated endocytic vesicle membrane" "13/2425" "75/19894" 0.120031819721687 0.364505206834974 0.286689488521889 "CD9/CD74/SYT1/APOB/TYRP1/WNT5A/SGIP1/LDLR/SCARB2/EGFR/FZD5/HLA-DPA1/STON1" 13
"GO:0009898" "GO:0009898" "cytoplasmic side of plasma membrane" "25/2425" "161/19894" 0.121004070089525 0.364505206834974 0.286689488521889 "KCNAB2/GNB5/SPTB/FERMT2/GNAS/SNX5/PALM/MYH9/IKBKB/PLEKHA4/PTP4A1/GNAI2/ESYT2/MAP2K2/TRAF3/DTNA/PPP3CA/SHROOM4/GEM/JUP/FES/STAC3/LITAF/GM2A/S100A6" 25
"GO:0043083" "GO:0043083" "synaptic cleft" "5/2425" "22/19894" 0.12111679792682 0.364505206834974 0.286689488521889 "LGI1/LAMA5/EGFLAM/LAMB2/COLQ" 5
"GO:0016581" "GO:0016581" "NuRD complex" "4/2425" "16/19894" 0.121331087106585 0.364505206834974 0.286689488521889 "RBBP7/CDK2AP2/CHD3/HDAC2" 4
"GO:0030127" "GO:0030127" "COPII vesicle coat" "4/2425" "16/19894" 0.121331087106585 0.364505206834974 0.286689488521889 "SEC31B/SEC23B/SEC24B/SEC24D" 4
"GO:0033268" "GO:0033268" "node of Ranvier" "4/2425" "16/19894" 0.121331087106585 0.364505206834974 0.286689488521889 "MYOC/BIN1/NFASC/DAG1" 4
